"statefip","state","abbrev","fiscalyear","enrollment","enroll_change","appropriations","approp_change","approp_percap","tuition_2year","tuition_4year"
50,"Vermont","VT",2008,19456,0.261247244911189,98599327.5163299,0.0766030568014913,5067.81083040347,6148.83271545796,11721.9110948321
50,"Vermont","VT",2009,20214,0.310385064177363,97310091.1346084,0.0625259239805685,4813.99481223946,6428.02079511843,12504.3196976738
50,"Vermont","VT",2010,21351,0.384091793076624,101835322.396731,0.111936786430191,4769.58092814064,6628.49243758029,13121.5758039481
50,"Vermont","VT",2011,21575,0.398612731751588,100871639.641218,0.101414363747337,4675.39465312714,6690.70334626689,13353.5733666133
50,"Vermont","VT",2012,21302,0.380915337741475,93717707.5571015,0.0233007970129742,4399.47927692712,6781.06483246343,13619.331898943
50,"Vermont","VT",2013,20822,0.349799040580838,91396807.3767158,-0.00204104143232913,4389.4346065083,6946.26234228601,13836.2589365859
50,"Vermont","VT",2014,20265,0.313691170750681,93361000.8181328,0.0194059269846594,4607.0071955654,7141.61866384167,14066.1879412446
50,"Vermont","VT",2015,20271.1122168438,0.314087398991558,91637327,0.000585185015367815,4520.58703142377,7320,14419.1864886731
51,"Virginia","VA",2001,220283,0,2203016412.04321,0,10000.8462388982,,
51,"Virginia","VA",2002,229282,0.0408519949337897,2167453224.92821,-0.0161429515098425,9453.22016088578,,
51,"Virginia","VA",2003,238076,0.0807733688028581,1847686313.21878,-0.161292533674263,7760.90959701431,,
51,"Virginia","VA",2004,242995,0.103103734741219,1712237807.28091,-0.222775736975616,7046.39110796893,,
51,"Virginia","VA",2005,244761,0.111120694742672,1827960988.61801,-0.17024631381541,7468.35071199254,2569.35514454636,6888.24236012694
51,"Virginia","VA",2006,249530,0.132770118438554,1896590291.88618,-0.139093888943315,7600.65039027843,2605.930201851,7163.6319515055
51,"Virginia","VA",2007,256230,0.163185538602616,2150367665.38825,-0.0238984813581713,8392.33370560924,2750.08726456879,7601.0000449043
51,"Virginia","VA",2008,265444,0.205013550750625,2107992022.17502,-0.0431337639378103,7941.38131649245,2863.12010623415,7834.73084907807
51,"Virginia","VA",2009,274662,0.246859721358434,2094143327.70888,-0.0494200060150089,7624.43777336827,3153.36869194489,8358.63218658539
51,"Virginia","VA",2010,291309,0.322430691428753,1967823059.51853,-0.106759691502502,6755.10560785465,3371.03066800829,8666.18055760085
51,"Virginia","VA",2011,298156,0.353513434990444,2038232138.42589,-0.0747993853865559,6836.1265190903,3837.78743941869,9430.14492436241
51,"Virginia","VA",2012,302473,0.37311095272899,1689053756.37041,-0.233299512823931,5584.14720113997,4142.48178338986,9916.78729716853
51,"Virginia","VA",2013,300129,0.362470095286518,1751476340.24423,-0.204964461149974,5835.74509708901,4288.47301014182,10128.8576511007
51,"Virginia","VA",2014,299514,0.359678232092354,1793431057.64523,-0.18592024651242,5987.8037675876,4361.1085720942,10441.4695443417
51,"Virginia","VA",2015,299604.337750592,0.360088330695478,1810767689,-0.178050749372048,6043.86339194925,4548.72591820117,10898.9454344699
53,"Washington","WA",2001,198653,0,1803086942.74856,0,9076.56538158779,,
53,"Washington","WA",2002,203448,0.0241375665104479,1820875826.40369,0.009865793619474,8950.07975700762,,
53,"Washington","WA",2003,214652,0.0805374195204704,1787760881.02595,-0.00849990167376584,8328.64767635962,,
53,"Washington","WA",2004,219172,0.103290662612697,1710228319.11647,-0.0514998037146976,7803.13324291641,,
53,"Washington","WA",2005,215608,0.085349831112543,1744713141.13072,-0.0323743687749492,8092.06124601463,3064.45913924271,6067.18461331131
53,"Washington","WA",2006,216585,0.0902679546747343,1827278019.66205,0.0134164783405342,8436.77087361565,3131.63588383098,6246.62045646802
53,"Washington","WA",2007,217165,0.0931876186113474,1890911076.60715,0.0487076534006229,8707.25520506134,3174.42619325015,6573.77520662102
53,"Washington","WA",2008,221072,0.112855078956774,1976301912.92327,0.0960657892129501,8939.63013372687,3218.63443414608,6692.16593358752
53,"Washington","WA",2009,229932,0.157455462540208,2069177688.79569,0.147575105636067,8999.08533303625,3265.83149144782,7092.87440394457
53,"Washington","WA",2010,249185,0.254373203525746,1827044021.62855,0.0132867019953434,7332.07866295545,3443.10323816979,7994.59524473234
53,"Washington","WA",2011,252187,0.269484981349388,1705200148.41733,-0.0542884494421641,6761.649682249,3596.92211895308,8774.99125269596
53,"Washington","WA",2012,246093,0.238808374401595,1416308593.50947,-0.214508984602541,5755.17626876614,3966.71491886741,9874.14563181102
53,"Washington","WA",2013,244565,0.231116570099621,1404452404.52225,-0.221084479497503,5742.65493640648,4340.64670372894,10838.8290893255
53,"Washington","WA",2014,244990,0.233255979018691,1582243242.38267,-0.122480893810501,6458.39929132892,4337.06038546983,10889.7093617479
53,"Washington","WA",2015,245063.892524281,0.233627946843396,1580750000,-0.123309052645924,6450.3586542982,4291.12742836914,10845.5818085193
54,"West Virginia","WV",2001,62140,0,523703290.851459,0,8427.79676297809,,
54,"West Virginia","WV",2002,63904,0.0283875120695204,520727444.263667,-0.00568231408848501,8148.58920042043,,
54,"West Virginia","WV",2003,65659,0.0566301898937882,493439647.173386,-0.0577877668648386,7515.18675540879,,
54,"West Virginia","WV",2004,68208,0.0976504666881236,449170206.041377,-0.14231929818295,6585.30093304858,,
54,"West Virginia","WV",2005,69205,0.113694882523334,439454799.561796,-0.16087065474171,6350.04406562815,2569.47098612458,4483.0987649437
54,"West Virginia","WV",2006,70480,0.134213067267461,412322146.542987,-0.212679863300807,5850.20071712525,2499.9621636066,4604.08754512333
54,"West Virginia","WV",2007,71610,0.152397811393627,451713427.165224,-0.137463072972466,6307.96574731496,2558.78692786818,4830.04365269544
54,"West Virginia","WV",2008,72630,0.168812359188928,510629253.870414,-0.0249645881731781,7030.55560884502,2621.63867595435,4925.77398987414
54,"West Virginia","WV",2009,73619,0.184728033472803,518988255.294377,-0.0090032574540734,7049.65097725285,2733.28705850748,5189.82742412049
54,"West Virginia","WV",2010,77591,0.248648213710975,571405590.229126,0.0910864991894768,7364.32821112147,2874.16673734947,5438.20302127674
54,"West Virginia","WV",2011,80259,0.291583521081429,572851608.137284,0.0938476388145631,7137.53732462757,2701.97363935642,5594.49851001453
54,"West Virginia","WV",2012,79411,0.277936916639845,565228258.180948,0.0792910185116018,7117.75771846405,2815.3899542145,5757.66486388306
54,"West Virginia","WV",2013,77806,0.252108142903122,558758445.622147,0.0669370526843437,7181.43132434705,2990.26875206215,6020.43503451445
54,"West Virginia","WV",2014,75785,0.219584808496942,519410549.935108,-0.00819689505745076,6853.73820591288,3302.04808467962,6298.45575057037
54,"West Virginia","WV",2015,75807.8578511476,0.21995265289906,505352932,-0.0350396095881388,6666.23416522711,3468.43921604967,6661.46534999563
55,"Wisconsin","WI",2001,186856,0,1581688508.17096,0,8464.7456232123,,
55,"Wisconsin","WI",2002,193467,0.035380185811534,1587018597.66544,0.00336987306093625,8203.04546855761,,
55,"Wisconsin","WI",2003,199984,0.0702573104422657,1574417296.87503,-0.00459711963409124,7872.71630167928,,
55,"Wisconsin","WI",2004,200889,0.0751006122361605,1417849063.01912,-0.103585152389643,7057.87306930256,,
55,"Wisconsin","WI",2005,201777,0.0798529348803357,1362587927.06951,-0.138523217415804,6752.93976553082,3587.96061991914,6442.52529756988
55,"Wisconsin","WI",2006,203512,0.0891381598664212,1344925215.75485,-0.149690214724959,6608.57942408726,3725.1361899577,6691.44834122032
55,"Wisconsin","WI",2007,204996,0.0970801044654707,1362267088.58476,-0.13872606297174,6645.33497524223,3646.30035711166,7005.0705111824
55,"Wisconsin","WI",2008,209398,0.12063835252815,1389142051.13709,-0.121734751209973,6633.97955633336,3655.76054173591,7169.53894622398
55,"Wisconsin","WI",2009,213517,0.142682065333733,1424575101.91534,-0.0993327102295923,6671.95165684857,3773.01666567672,7493.10966099912
55,"Wisconsin","WI",2010,225312,0.205805540095046,1362495382.82195,-0.138581727196389,6047.14965391078,3829.67429630874,7828.60993163312
55,"Wisconsin","WI",2011,229324,0.227276619428865,1423876181.21427,-0.0997745928742817,6209.01511056091,3878.46691576399,8254.72216049024
55,"Wisconsin","WI",2012,224809,0.203113627606285,1151765527.93898,-0.271812672350468,5123.30702035499,3982.31552814455,8525.21294964766
55,"Wisconsin","WI",2013,221773,0.186865821809308,1189996601.72073,-0.247641621233735,5365.83173659884,4122.74480698271,8889.98818180639
55,"Wisconsin","WI",2014,218422,0.168932225885174,1122129401.12137,-0.290549690837052,5137.43762588644,4209.06296148115,8805.09930042503
55,"Wisconsin","WI",2015,218487.879231554,0.169284792736409,1194317083,-0.244910058567036,5466.28530241834,4307.21133761919,8781.05171987947
56,"Wyoming","WY",2001,20253,0,204818119.669221,0,10112.9768266045,,
56,"Wyoming","WY",2002,20716,0.0228608107440873,215060350.803442,0.0500064698902729,10381.3646844681,,
56,"Wyoming","WY",2003,21412,0.0572260899619809,249477674.919691,0.21804494310657,11651.301836339,,
56,"Wyoming","WY",2004,22061,0.0892707253246433,252628273.452152,0.233427364044469,11451.3518631137,,
56,"Wyoming","WY",2005,22191,0.0956895274774108,263896602.539669,0.288443634605469,11892.0554521954,2081.65918967091,4004.04552319263
56,"Wyoming","WY",2006,22460,0.108971510393522,277618985.880899,0.355441531878387,12360.5959875734,2105.20148666192,4078.38186314335
56,"Wyoming","WY",2007,22554,0.113612798103985,302850461.520688,0.478631197326627,13427.793806894,2121.69464340678,4075.27686971303
56,"Wyoming","WY",2008,23035,0.137362366069224,316041057.817862,0.543032707888663,13720.0372397596,2148.7375416564,3973.26390377047
56,"Wyoming","WY",2009,23503,0.160470053819187,345818698.165646,0.688418479400844,14713.810924803,2224.99930781286,3992.429382354
56,"Wyoming","WY",2010,25016,0.235175035797166,336189836.356322,0.641406711961153,13438.9924990535,2363.10669438612,4068.82418820826
56,"Wyoming","WY",2011,25765,0.272157211277342,411928327.098623,1.01119084465712,15987.9032446584,2379.74936620021,4203.90272652641
56,"Wyoming","WY",2012,25442,0.256208956697773,351521994.266585,0.716264141250245,13816.602243007,2420.17451919362,4290.16755121345
56,"Wyoming","WY",2013,25093,0.238976941687651,392359895.410575,0.915650314748675,15636.2290443779,2496.15318338407,4376.45217972011
56,"Wyoming","WY",2014,24659,0.217548017577643,355237315.187906,0.734403751785294,14405.9903154185,2624.22716801268,4436.06327158797
56,"Wyoming","WY",2015,24666.4375107402,0.217915247654186,373838466,0.825221648376351,15155.7542850371,2719.17902604227,4646
